"ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","Accounts","Adjustment","Target"
1114315,21,"Private",NA,"Absent","Machinist",243764.23,"Male",0,40,"UnitedStates",0,0
1114707,33,"Private","Bachelor","Married","Cleaner",48116.66,"Male",0,40,"UnitedStates",0,0
1114864,31,"Private","Yr10","Divorced","Service",100775.05,"Male",0,40,"UnitedStates",0,0
1115761,22,"Private","Associate","Absent","Cleaner",91874.24,"Male",2824,40,NA,2436,1
1116144,52,"Private","Vocational","Unmarried","Service",240485.92,"Female",0,35,"UnitedStates",0,0
1117324,30,"Private","HSgrad","Widowed","Clerical",140930.86,"Female",0,40,"UnitedStates",0,0
1117328,47,"Private","Yr11","Divorced","Service",107450.83,"Female",0,40,"UnitedStates",0,0
1117696,34,"Private","College","Divorced","Sales",87586.93,"Female",0,40,"UnitedStates",0,0
1118851,57,"PSLocal","Master","Married","Protective",21467.02,"Male",0,14,"UnitedStates",8535,1
1119238,53,"Private","HSgrad","Divorced","Sales",63446.23,"Female",0,35,"UnitedStates",0,0
1120011,40,"PSLocal","HSgrad","Absent","Service",148301.11,"Male",0,40,NA,0,0
1120053,55,"Private","College",NA,"Repair",24720.46,"Male",0,40,"UnitedStates",0,0
1120067,50,"SelfEmp","HSgrad","Married","Farming",4930.3,"Male",0,50,"UnitedStates",0,0
1120318,42,"Private","College","Married","Service",195744.31,"Female",0,23,"UnitedStates",0,0
1120684,NA,"PSLocal","HSgrad","Married","Farming",43027.27,"Male",0,40,"Singapore",0,0
1121180,31,"Private","Doctorate","Married","Professional",39068.04,NA,0,40,"China",0,0
1121959,34,"Private","College","Married","Repair",30033.75,"Male",0,40,"UnitedStates",0,0
1122294,65,"Consultant","HSgrad","Married","Executive",50845.62,"Male",0,24,"UnitedStates",0,0
1122934,29,"Consultant","HSgrad","Married","Transport",32418.68,"Male",0,45,"UnitedStates",0,0
1123087,41,"PSState","Master","Married","Professional",2584.53,"Male",0,40,"UnitedStates",0,0
1123495,49,"SelfEmp","HSgrad","Divorced","Executive",32375.78,"Female",0,40,"UnitedStates",0,0
1124214,22,"Private","HSgrad","Absent","Sales",79019.51,"Male",0,60,"UnitedStates",0,0
1125703,36,"Private","Master","Married","Professional",14220.59,"Male",0,55,"UnitedStates",7298,1
1126025,36,"Private","Associate","Married","Professional",68166.53,"Male",0,40,"UnitedStates",6674,1
1126147,62,"Consultant","Bachelor","Divorced","Professional",63454.72,"Female",0,40,"UnitedStates",13601,1
1127046,24,"Private","Bachelor","Absent","Farming",47378.48,"Male",0,40,"UnitedStates",0,0
1127650,46,"PSLocal","Yr11","Married","Transport",18752.31,"Male",0,30,"UnitedStates",0,0
1127813,46,"Private","Bachelor","Married","Clerical",23064.1,"Male",2415,35,"Philippines",0,1
1128051,52,"Private","Yr10","Married","Transport",43220.42,"Male",0,45,"UnitedStates",0,0
1128124,27,"Private","HSgrad","Married","Repair",12631.84,"Male",0,40,"UnitedStates",0,0
1128330,40,"Private",NA,"Divorced","Professional",242928.15,"Male",0,40,"UnitedStates",0,0
1128565,43,"Consultant","HSgrad","Married","Repair",19833.16,"Male",0,60,"UnitedStates",0,0
1128580,41,"SelfEmp","Bachelor","Divorced","Executive",79424.23,"Male",0,50,"UnitedStates",0,0
1129118,63,"SelfEmp","Associate","Married","Sales",19430.35,"Male",NA,40,"UnitedStates",5112,1
1129339,38,"Private","HSgrad","Divorced","Repair",40362.23,"Male",NA,50,"UnitedStates",0,0
1129607,57,"Private","Yr10",NA,"Machinist",12951.57,"Male",0,40,"UnitedStates",0,0
1129687,19,"Private","HSgrad","Absent","Machinist",335039.49,"Male",0,30,"UnitedStates",0,0
1129937,25,"Private","College","Married","Clerical",30693.55,"Male",0,45,"UnitedStates",0,0
1130534,31,"Private","HSgrad","Married","Repair",21015.93,"Male",0,55,"UnitedStates",0,0
1130703,40,"Private","Vocational","Absent","Clerical",82953.38,"Female",0,40,"UnitedStates",0,0
1131083,46,"Private","HSgrad","Married","Repair",34962.4,"Male",0,40,"UnitedStates",0,0
1131406,27,"Private","Bachelor","Married",NA,34754.32,"Male",0,42,"UnitedStates",0,1
1131442,31,"Private","Master","Married","Professional",39564.87,"Male",0,40,"UnitedStates",5178,1
1131952,17,"Private","Yr11","Absent","Service",134913.32,"Female",0,15,"UnitedStates",0,0
1132369,34,"Private","Master","Married","Executive",52706.14,"Male",0,40,"UnitedStates",4267,1
1132750,40,"Private","College","Unmarried","Cleaner",48091.99,"Male",0,40,"UnitedStates",0,0
1132877,34,"Private","HSgrad","Absent","Machinist",141339.71,"Male",0,40,"UnitedStates",0,0
1133761,47,"Private","HSgrad","Absent","Clerical",16724.7,"Male",0,33,"UnitedStates",0,0
1133902,26,"Private","Associate","Absent","Sales",195172.56,"Male",0,30,"UnitedStates",0,0
1133942,48,"Private","HSgrad","Married","Repair",24127.47,"Male",0,40,"UnitedStates",0,0
1134001,39,"Private","College","Absent","Support",217537.77,"Female",0,40,"UnitedStates",0,0
1134697,56,"SelfEmp","Yr9","Married","Transport",50564.64,"Male",0,99,"UnitedStates",0,0
1135532,33,"Consultant","Bachelor","Absent","Sales",69232.77,"Female",0,40,"UnitedStates",0,0
1135666,35,"Consultant","HSgrad","Married","Executive",55981.64,"Male",0,60,"UnitedStates",0,0
1135750,33,"PSLocal","Bachelor","Married","Protective",36228.26,"Male",0,70,"UnitedStates",0,1
1136017,35,"Private","Bachelor","Married","Executive",56791.05,"Male",0,47,"UnitedStates",4386,1
1136128,33,"Private","College","Absent","Service",71402.76,"Female",0,28,"UnitedStates",0,0
1138118,56,"Private","Bachelor","Married","Sales",42603.57,"Male",0,40,"UnitedStates",10477,1
1138170,45,"Consultant","Bachelor","Divorced","Executive",107961.84,"Male",0,50,"UnitedStates",0,0
1138193,66,"Private","Bachelor","Married","Sales",33987.22,"Male",0,15,"UnitedStates",0,1
1139062,NA,"Private","Associate","Absent","Sales",92970.53,"Male",0,30,"UnitedStates",0,0
1139749,21,"Private","HSgrad","Absent","Sales",184072.28,"Female",0,40,"UnitedStates",0,0
1139858,58,"SelfEmp","Vocational","Married","Executive",36607.19,"Male",0,40,"UnitedStates",15024,1
1139925,28,"Private","Bachelor","Married","Clerical",81967.31,"Female",0,15,"UnitedStates",0,0
1140401,67,NA,"HSgrad","Married",NA,262911.83,"Female",0,5,"UnitedStates",0,0
1140935,19,"Private","HSgrad","Absent","Cleaner",183653.58,"Male",0,35,"UnitedStates",0,0
1141887,NA,"Private","Yr9","Married","Repair",40478.75,"Male",0,44,"UnitedStates",0,0
1141928,43,"SelfEmp","Professional","Married","Executive",48852.77,"Male",0,40,"UnitedStates",99999,1
1142177,33,"PSState","Master","Married","Professional",28571.83,"Male",0,50,"UnitedStates",2307,1
1142367,50,"Private","HSgrad","Married","Repair",NA,"Male",0,40,"UnitedStates",8436,1
1142749,18,"Private","Yr11","Absent","Service",NA,"Female",0,20,"UnitedStates",0,0
1142837,34,"Private","College","Married","Transport",57302.55,"Male",1452.66666666667,40,"UnitedStates",0,0
1143527,41,"Private","HSgrad","Married","Repair",46992.2,"Male",1848,40,"UnitedStates",14122,1
1144412,41,"Private","HSgrad","Absent","Sales",176293.81,NA,0,40,"UnitedStates",0,0
1144645,56,"Private","Bachelor","Married","Repair",17996.83,"Male",0,40,"UnitedStates",0,0
1145025,30,"Private","Associate","Absent","Support",122219.74,"Female",0,40,"UnitedStates",0,0
1145563,37,"Private","HSgrad","Married","Sales",38208.31,"Male",0,50,"UnitedStates",0,0
1145755,44,"SelfEmp","College","Married","Repair",30138.02,"Male",0,58,"UnitedStates",12194,1
1145814,44,"PSFederal","Bachelor","Married","Executive",48292.14,"Male",0,48,"UnitedStates",0,0
1146077,26,"Private","Bachelor","Absent","Service",67468.36,"Male",0,30,"UnitedStates",0,0
1146358,40,"Private","Yr11","Divorced","Service",136995.17,"Female",0,20,"UnitedStates",0,0
1146803,24,NA,"Bachelor","Absent","Professional",60796.94,"Male",1160.66666666667,45,"UnitedStates",0,0
1147391,25,"Private","Bachelor","Absent","Clerical",36729.36,"Female",0,40,"UnitedStates",0,0
1147468,24,"Private","College","Divorced","Clerical",117086.88,"Female",0,40,"UnitedStates",0,0
1147474,42,"Private","College","Married","Sales",33975.92,"Male",0,50,"UnitedStates",3435,1
1147562,18,NA,"HSgrad","Absent","Sales",109846.82,"Female",1068,20,"UnitedStates",0,0
1147647,32,"Consultant","HSgrad","Married","Service",89398.02,"Female",0,5,NA,0,0
1147786,34,"Private","HSgrad","Divorced","Clerical",147538.87,"Female",0,35,"UnitedStates",0,0
1147838,24,"Private","Bachelor","Married","Executive",166052.52,"Female",0,45,"UnitedStates",7688,1
1147989,39,"Private","Professional","Divorced","Professional",70847.77,"Male",0,70,"UnitedStates",7742,1
1147990,32,"Private","College","Divorced","Professional",91745.36,"Female",0,30,"UnitedStates",0,0
1147994,27,"Private","College","Absent","Clerical",44527.23,"Female",0,40,"UnitedStates",0,0
1148013,25,"Private","College","Married","Clerical",177114.9,"Female",0,56,"UnitedStates",17568,1
1148175,17,"Private","Yr11","Absent","Home",115060.52,"Female",0,20,"UnitedStates",0,0
1148391,43,"Private","HSgrad","Widowed","Machinist",51288.14,"Female",0,60,"UnitedStates",0,0
1149859,23,"Private","College","Absent","Service",88744.88,"Male",0,40,"UnitedStates",0,0
1150238,46,"PSLocal","Bachelor","Absent","Professional",62609.31,"Female",0,40,"UnitedStates",0,0
1150447,45,"Private","Bachelor","Married","Executive",40475.97,"Male",0,50,"UnitedStates",18513,1
1150895,25,"Private","Bachelor","Absent","Support",189962.59,"Male",0,40,"UnitedStates",0,0
1151076,22,"Private","College","Absent","Cleaner",110504.79,"Male",0,24,"Mexico",0,0
1151350,62,"PSLocal","HSgrad","Married","Service",40079.48,"Male",0,40,"UnitedStates",77901,1
1151470,27,"SelfEmp","Bachelor","Absent","Executive",229417.24,"Female",0,40,"UnitedStates",0,0
1151685,35,"Private","HSgrad","Married","Machinist",314194.62,"Female",0,40,"UnitedStates",0,0
1153128,39,"Private","HSgrad","Absent","Sales",197192.92,"Female",0,40,"UnitedStates",0,0
1153241,59,"PSLocal","Bachelor","Married","Professional",11008.39,"Male",0,50,"UnitedStates",-402,1
1153753,18,"Private","Yr11","Absent","Repair",33332.11,"Male",0,5,"UnitedStates",0,0
1154068,22,"Private","Vocational","Absent","Support",106734.77,"Female",0,36,"UnitedStates",0,0
1155028,66,"Private",NA,"Widowed","Sales",96057.04,"Female",0,40,"UnitedStates",5072,1
1155206,49,"PSState","Master","Divorced","Professional",217874.98,"Female",NA,40,"UnitedStates",7430,1
1155420,32,NA,"Bachelor","Absent","Service",66932.76,"Male",0,40,"Vietnam",0,0
1155547,34,"Private","College","Divorced","Clerical",299877.32,"Female",0,30,"UnitedStates",0,0
1155672,33,"Private","Yr10","Married","Farming",48288.7,"Male",0,40,"UnitedStates",0,0
1156093,73,"PSLocal","Yr5t6","Married","Protective",48618.95,"Male",0,NA,"UnitedStates",0,0
1157218,41,"Private","HSgrad","Married","Machinist",49161.35,"Male",0,40,"UnitedStates",0,0
1157951,31,"Private","Vocational","Absent","Service",81517.56,"Female",0,40,"UnitedStates",0,0
1158519,66,NA,"College","Married",NA,58054.74,"Male",0,40,"UnitedStates",0,0
1158701,55,"Private","Bachelor","Married","Professional",53577.25,"Male",0,40,"UnitedStates",962,1
1158740,33,"Private","HSgrad","Divorced","Clerical",61991.92,"Female",0,65,"UnitedStates",0,0
1159772,71,"Private","Bachelor","Absent","Executive",96478.26,"Female",0,14,"UnitedStates",0,0
1159874,65,"Consultant","Yr9","Married","Repair",47063.94,"Male",0,45,"UnitedStates",0,0
1160420,36,"Consultant","HSgrad","Unmarried","Service",NA,"Female",0,16,"UnitedStates",0,0
1160748,49,"Private","Yr5t6","Married","Repair",49389.22,"Male",0,40,"UnitedStates",0,0
1160867,41,"Private","HSgrad","Married","Machinist",35261.18,"Male",0,40,"UnitedStates",0,0
1160988,35,"Private","Bachelor","Married","Sales",30242.65,"Male",0,50,"UnitedStates",0,0
1162371,66,"Private","HSgrad","Widowed","Executive",60987.96,"Female",0,25,"UnitedStates",0,0
1162936,58,"SelfEmp","Vocational","Divorced","Sales",62300.23,"Male",0,56,NA,0,0
1164501,32,"Private","College","Married","Transport",16792.08,"Male",0,60,"UnitedStates",0,0
1164745,40,"Private","Yr11","Unmarried","Machinist",146014.32,"Male",0,36,"UnitedStates",0,0
1165701,27,"Private","HSgrad","Absent","Executive",46349.41,"Female",0,50,"UnitedStates",0,0
1166119,48,"PSFederal","Bachelor","Divorced","Executive",51903.79,"Male",0,45,"UnitedStates",0,0
1166179,38,"PSLocal",NA,"Married","Transport",25752.21,"Male",0,40,"UnitedStates",0,0
1166420,42,"PSLocal","Bachelor","Absent","Clerical",NA,"Female",0,40,"UnitedStates",99999,1
1166423,21,"Private","College","Absent","Service",106813.49,"Male",0,32,"UnitedStates",0,0
1166442,25,"Private","Bachelor","Absent","Sales",169922,"Female",0,40,"UnitedStates",0,0
1167633,47,"Private","HSgrad","Divorced","Service",196408.98,"Female",0,40,"UnitedStates",0,0
1168028,46,"Private","Bachelor","Married","Executive",46716.6,"Male",0,40,"UnitedStates",7277,1
1168138,35,"Private","HSgrad","Divorced","Service",284810.56,"Female",0,NA,"UnitedStates",0,0
1168888,25,"Private","Yr10","Absent","Transport",69059.63,"Male",0,50,"UnitedStates",0,0
1169044,37,"PSFederal","HSgrad","Married","Clerical",25092.81,"Male",0,40,"UnitedStates",0,0
1169502,20,"Private","College","Absent","Sales",128364.91,"Male",0,20,"UnitedStates",0,0
1169595,21,"Private","HSgrad","Absent","Machinist",11131.23,"Male",0,40,"UnitedStates",0,0
1169689,47,"Private","Vocational","Absent","Service",80477.09,"Male",0,40,"UnitedStates",0,0
1170959,23,"PSLocal","Yr11","Married","Cleaner",55206.8,"Male",0,40,"UnitedStates",0,0
1171053,66,"Private","HSgrad","Widowed","Sales",169192.1,"Female",0,35,"UnitedStates",0,0
1171193,24,"Private","Bachelor","Absent","Sales",NA,"Male",0,40,"UnitedStates",0,0
1171486,46,"Private","Vocational","Divorced","Support",144181.15,"Female",416.666666666667,40,"UnitedStates",0,0
1171514,67,"Private","HSgrad","Unmarried","Machinist",79554.22,"Female",0,40,"UnitedStates",0,0
1172068,28,"PSLocal","College","Absent","Clerical",44411.01,"Female",0,16,"UnitedStates",0,0
1172381,48,"PSState","Master","Married","Professional",27311.61,"Male",0,40,"UnitedStates",15024,1
1172732,42,NA,"Bachelor","Married","Clerical",216373,"Female",0,35,NA,0,0
1173816,65,"Private","College","Widowed","Sales",134361.82,"Female",0,45,"UnitedStates",0,0
1174128,53,"Private","College","Married","Executive",30441.04,"Male",0,45,"UnitedStates",5319,1
1174390,52,"Private","College","Married","Support",36457.74,"Male",0,40,"UnitedStates",431,1
1174657,48,"Private","Master","Absent","Executive",15481.2,"Male",0,40,"UnitedStates",0,0
1175345,20,"Private","HSgrad","Unmarried","Machinist",176485.25,"Male",0,40,"UnitedStates",0,0
1175581,26,"Private","College","Absent","Clerical",NA,"Female",0,45,"UnitedStates",0,0
1175792,44,"Private","Vocational","Married","Executive",6133.38,"Male",0,40,"UnitedStates",0,0
1175880,31,"Private","College","Unmarried","Cleaner",NA,"Male",0,40,"UnitedStates",0,0
1175993,57,NA,"Yr5t6","Married","Service",42522.57,"Male",0,40,"Italy",0,0
1176582,24,"PSFederal","HSgrad","Absent","Clerical",106167.56,"Female",1316,NA,"UnitedStates",0,0
1176608,69,"Private","Yr5t6","Married","Machinist",43192.7,"Male",1511.33333333333,40,"UnitedStates",0,0
1177328,51,"Consultant","HSgrad","Married","Farming",40491.55,"Male",0,55,"UnitedStates",0,0
1177545,NA,"Private","Yr10",NA,"Cleaner",43757.41,"Male",0,40,"UnitedStates",0,0
1177568,28,"Private","Yr9","Married","Machinist",239217.93,"Female",NA,40,"UnitedStates",0,0
1177691,61,"Private","Bachelor","Married","Sales",50401.28,"Male",0,50,"UnitedStates",1689,1
1177885,30,NA,"College","Married","Machinist",15097.86,"Male",0,40,"UnitedStates",11395,1
1178460,26,"Private","HSgrad","Divorced","Clerical",81147.27,"Female",0,40,"UnitedStates",0,0
1178609,41,"Consultant","College","Unmarried",NA,66294.52,"Male",0,40,"UnitedStates",0,0
1179976,NA,"Private","Yr10","Married-spouse-absent","Repair",218597.45,"Male",0,40,"Mexico",0,0
1180260,38,"Private","Associate","Divorced","Executive",66415.75,"Female",NA,40,"UnitedStates",0,0
1180821,43,"SelfEmp","College","Married","Executive",34585.86,"Male",0,70,"UnitedStates",0,1
1181027,45,"Private","HSgrad","Absent","Cleaner",54610.25,"Female",0,40,"UnitedStates",0,0
1181202,32,"Private","HSgrad","Absent","Farming",132527.18,"Male",0,40,"UnitedStates",0,0
1181346,21,"Private","College","Absent","Clerical",47414.35,"Female",0,25,"UnitedStates",0,0
1181750,44,"Consultant","Master","Absent","Farming",189456.13,"Male",0,99,"UnitedStates",0,0
1182064,18,"Private","Yr7t8","Absent","Sales",127464.3,"Male",0,30,"Mexico",0,0
1182303,60,"Consultant","Master","Divorced","Professional",261687.89,"Female",0,10,"UnitedStates",0,0
1182520,49,"PSFederal","College","Married","Repair",48438.96,"Male",0,40,"UnitedStates",0,0
1182592,22,"Private","HSgrad","Married","Repair",65813.54,"Male",0,35,"UnitedStates",0,0
1183155,47,"Private","HSgrad","Married","Clerical",201977.13,"Female",0,20,"UnitedStates",-1453,1
1183163,54,"Private","HSgrad","Absent","Professional",82291.28,"Male",0,40,"UnitedStates",0,0
1183745,30,"Private","Master","Absent","Professional",95314.79,"Male",0,40,"Ireland",0,0
1183892,24,"Consultant","College","Unmarried","Cleaner",70069.45,"Male",0,45,NA,0,0
1183964,43,"Private","Yr10","Married","Transport",32075.56,"Male",0,40,"Yugoslavia",0,0
1184058,41,"Private","Bachelor","Divorced","Executive",68034.9,"Female",0,55,"UnitedStates",0,0
1184085,57,"Private","Master","Married","Executive",26521.5,"Male",1977,40,"UnitedStates",7330,1
1184784,24,"Private","HSgrad","Absent","Service",47686.85,"Male",0,NA,"UnitedStates",0,0
1184853,36,"Private","HSgrad","Married",NA,44957.03,"Male",0,50,"UnitedStates",0,0
1185605,40,"Private","HSgrad","Divorced","Service",76714.87,"Male",0,40,"UnitedStates",0,0
1185857,27,"Private","HSgrad","Divorced","Clerical",NA,"Female",0,40,"UnitedStates",0,0
1186056,30,"Private","HSgrad","Married","Executive",144481.36,"Female",0,40,"UnitedStates",0,0
1186226,44,"Private","Bachelor","Married","Professional",60405.43,"Male",1902,50,"UnitedStates",4164,1
1186311,31,"Private","HSgrad","Divorced","Clerical",225049.48,"Female",0,38,"UnitedStates",0,0
1186675,39,"Private","HSgrad","Absent","Repair",45401.02,"Male",1564,50,"UnitedStates",6173,1
1186770,55,"Private","Master","Married","Executive",32999.58,"Male",1977,NA,"UnitedStates",8200,1
1187234,41,NA,"HSgrad","Absent",NA,82889.32,"Female",0,30,"UnitedStates",0,0
1187343,46,"Private","HSgrad","Absent","Repair",77205.17,NA,0,48,"UnitedStates",0,0
1188059,62,"PSState","Master","Married","Professional",27452.47,"Male",0,60,"UnitedStates",11827,1
1188337,25,"SelfEmp","Associate","Absent","Sales",13254.73,"Male",0,60,"UnitedStates",0,0
1189691,38,"Private","College","Absent","Sales",193681.15,"Female",0,50,"UnitedStates",0,0
1190933,22,NA,"College","Absent",NA,53409.99,"Female",0,12,"Thailand",0,0
1191641,28,"Private","Yr7t8","Absent","Clerical",114956.87,"Male",0,40,"Portugal",0,0
1191829,37,"Private","HSgrad","Married","Transport",23972.13,NA,0,40,"UnitedStates",0,0
